SR NO,INSTITUTE NAME,BRANCH,CATEGORY,BOARD,TYPE,OPENING,CLOSING
1314,"SHRI SADVIDHYA MANDAL INSTITUTE OF TECH., BHARUCH",CIVIL ENGINEERING,GEN,Gujarat Board,SFI,108722.00,108722.00
1315,"SHRI SADVIDHYA MANDAL INSTITUTE OF TECH., BHARUCH",COMPUTER SCIENCE & ENGINEERING,GEN,Gujarat Board,SFI,101685.00,110910.00
1316,"SHRI SADVIDHYA MANDAL INSTITUTE OF TECH., BHARUCH",ELECTRICAL ENGINEERING,GEN,Gujarat Board,SFI,103682.00,111290.00
1317,"SHRI SADVIDHYA MANDAL INSTITUTE OF TECH., BHARUCH",INFORMATION TECHNOLOGY,GEN,Gujarat Board,SFI,101757.00,111310.00
1318,"SHRI SADVIDHYA MANDAL INSTITUTE OF TECH., BHARUCH",INFORMATION TECHNOLOGY - TFWS,TFW,Gujarat Board,SFI,102004.00,102004.00
1319,"SHRI SADVIDHYA MANDAL INSTITUTE OF TECH., BHARUCH",MECHANICAL ENGINEERING,GEN,Gujarat Board,SFI,104289.00,109366.00
1320,"SHRI SATSANGI SAKETDHAM `RAM ASHRAM` GROUP OF INSTITUTIONS, VADASMA",CIVIL ENGINEERING - TFWS,TFW,Gujarat Board,SFI,111000.00,111000.00
1321,"SHRI SATSANGI SAKETDHAM `RAM ASHRAM` GROUP OF INSTITUTIONS, VADASMA",ELECTRICAL ENGINEERING,GEN,Gujarat Board,SFI,105216.00,105216.00
1322,"SHRI SITARAM N PATEL INST. OF TECH. & RES. (SNPIT), BARDOLI, UMRAKH (VIDHYABHARTI TRUST)",CHEMICAL ENGINEERING,GEN,Gujarat Board,SFI,101846.00,111437.00
1323,"SHRI SITARAM N PATEL INST. OF TECH. & RES. (SNPIT), BARDOLI, UMRAKH (VIDHYABHARTI TRUST)",CIVIL ENGINEERING,GEN,Gujarat Board,SFI,104348.00,110537.00
1324,"SHRI SITARAM N PATEL INST. OF TECH. & RES. (SNPIT), BARDOLI, UMRAKH (VIDHYABHARTI TRUST)",COMPUTER SCIENCE & ENGINEERING,GEN,Gujarat Board,SFI,102328.00,111426.00
1325,"SHRI SITARAM N PATEL INST. OF TECH. & RES. (SNPIT), BARDOLI, UMRAKH (VIDHYABHARTI TRUST)",COMPUTER SCIENCE & ENGINEERING - TFWS,TFW,Gujarat Board,SFI,102051.00,102051.00
1326,"SHRI SITARAM N PATEL INST. OF TECH. & RES. (SNPIT), BARDOLI, UMRAKH (VIDHYABHARTI TRUST)",ELECTRICAL ENGINEERING,GEN,Gujarat Board,SFI,103428.00,111460.00
1327,"SHRI SITARAM N PATEL INST. OF TECH. & RES. (SNPIT), BARDOLI, UMRAKH (VIDHYABHARTI TRUST)",INFORMATION TECHNOLOGY,GEN,Gujarat Board,SFI,102922.00,109272.00
1328,"SHRI SITARAM N PATEL INST. OF TECH. & RES. (SNPIT), BARDOLI, UMRAKH (VIDHYABHARTI TRUST)",INFORMATION TECHNOLOGY - TFWS,TFW,Gujarat Board,SFI,102090.00,102090.00
1329,"SHRI SITARAM N PATEL INST. OF TECH. & RES. (SNPIT), BARDOLI, UMRAKH (VIDHYABHARTI TRUST)",MECHANICAL ENGINEERING,GEN,Gujarat Board,SFI,105674.00,110440.00
1330,"SHRI SITARAM N PATEL INST. OF TECH. & RES. (SNPIT), BARDOLI, UMRAKH (VIDHYABHARTI TRUST)",MECHANICAL ENGINEERING - TFWS,TFW,Gujarat Board,SFI,102925.00,102925.00
1331,"SHRI SWAMI ATMANAND SARASWATI INSTITUTE OF TECH., SURAT",CIVIL ENGINEERING,GEN,Gujarat Board,SFI,109306.00,110959.00
1332,"SHRI SWAMI ATMANAND SARASWATI INSTITUTE OF TECH., SURAT",COMPUTER ENGINEERING,GEN,Gujarat Board,SFI,100611.00,101279.00
1333,"SHRI SWAMI ATMANAND SARASWATI INSTITUTE OF TECH., SURAT",COMPUTER ENGINEERING,EWS,Gujarat Board,SFI,101381.00,101381.00
1334,"SHRI SWAMI ATMANAND SARASWATI INSTITUTE OF TECH., SURAT",COMPUTER ENGINEERING,SC,Gujarat Board,SFI,101738.00,101738.00
1335,"SHRI SWAMI ATMANAND SARASWATI INSTITUTE OF TECH., SURAT",COMPUTER ENGINEERING,SEBC,Gujarat Board,SFI,104738.00,105598.00
1336,"SHRI SWAMI ATMANAND SARASWATI INSTITUTE OF TECH., SURAT",COMPUTER ENGINEERING,ST,Gujarat Board,SFI,109899.00,109899.00
1337,"SHRI SWAMI ATMANAND SARASWATI INSTITUTE OF TECH., SURAT",COMPUTER ENGINEERING - TFWS,TFW,Gujarat Board,SFI,100286.00,100286.00
1338,"SHRI SWAMI ATMANAND SARASWATI INSTITUTE OF TECH., SURAT",ELECTRICAL ENGINEERING,GEN,Gujarat Board,SFI,105524.00,111088.00
1339,"SHRI SWAMI ATMANAND SARASWATI INSTITUTE OF TECH., SURAT",INFORMATION TECHNOLOGY,GEN,Gujarat Board,SFI,100911.00,102390.00
1340,"SHRI SWAMI ATMANAND SARASWATI INSTITUTE OF TECH., SURAT",INFORMATION TECHNOLOGY,EWS,Gujarat Board,SFI,102718.00,102718.00
1341,"SHRI SWAMI ATMANAND SARASWATI INSTITUTE OF TECH., SURAT",INFORMATION TECHNOLOGY,SEBC,Gujarat Board,SFI,103832.00,106558.00
1342,"SHRI SWAMI ATMANAND SARASWATI INSTITUTE OF TECH., SURAT",INFORMATION TECHNOLOGY,SC,Gujarat Board,SFI,106982.00,106982.00
1343,"SHRI SWAMI ATMANAND SARASWATI INSTITUTE OF TECH., SURAT",INFORMATION TECHNOLOGY - TFWS,TFW,Gujarat Board,SFI,100386.00,100386.00
1344,"SHRI SWAMI ATMANAND SARASWATI INSTITUTE OF TECH., SURAT",MECHANICAL ENGINEERING,GEN,Gujarat Board,SFI,104302.00,107473.00
1345,"SHROFF S.R.ROTARY INST. OF CHEMICAL TECHNOLOGY, VATATIA,BHARUCH",CHEMICAL ENGINEERING,GEN,Gujarat Board,SFI,101118.00,111089.00
1346,"SHROFF S.R.ROTARY INST. OF CHEMICAL TECHNOLOGY, VATATIA,BHARUCH",CHEMICAL ENGINEERING - (Separate Division),GEN,Gujarat Board,SFI,111016.00,111016.00
1347,"SHROFF S.R.ROTARY INST. OF CHEMICAL TECHNOLOGY, VATATIA,BHARUCH",CHEMICAL ENGINEERING - (Separate Division)-TFW,TFW,Gujarat Board,SFI,103204.00,103772.00
1348,"SHROFF S.R.ROTARY INST. OF CHEMICAL TECHNOLOGY, VATATIA,BHARUCH",COMPUTER ENGINEERING,GEN,Gujarat Board,SFI,102606.00,110341.00
1349,"SHROFF S.R.ROTARY INST. OF CHEMICAL TECHNOLOGY, VATATIA,BHARUCH",COMPUTER ENGINEERING - TFWS,TFW,Gujarat Board,SFI,102759.00,102759.00
1350,"SHROFF S.R.ROTARY INST. OF CHEMICAL TECHNOLOGY, VATATIA,BHARUCH",ELECTRICAL ENGINEERING,GEN,Gujarat Board,SFI,103966.00,111453.00
1351,"SHROFF S.R.ROTARY INST. OF CHEMICAL TECHNOLOGY, VATATIA,BHARUCH",ENVIRONMENTAL SCIENCE & TECHNOLOGY,GEN,Gujarat Board,SFI,105452.00,107717.00
1352,"SHROFF S.R.ROTARY INST. OF CHEMICAL TECHNOLOGY, VATATIA,BHARUCH",MECHANICAL ENGINEERING,GEN,Gujarat Board,SFI,103011.00,103011.00
1353,"SIGMA INSTITUTE OF ENGG., BAKROL",CHEMICAL ENGINEERING,GEN,Gujarat Board,SFI,104112.00,111438.00
1354,"SIGMA INSTITUTE OF ENGG., BAKROL",CHEMICAL ENGINEERING - TFWS,TFW,Gujarat Board,SFI,102410.00,102410.00
1355,"SIGMA INSTITUTE OF ENGG., BAKROL",COMPUTER ENGINEERING,GEN,Gujarat Board,SFI,101837.00,108370.00
1356,"SIGMA INSTITUTE OF ENGG., BAKROL",COMPUTER ENGINEERING - TFWS,TFW,Gujarat Board,SFI,100661.00,100661.00
1357,"SIGMA INSTITUTE OF ENGG., BAKROL",ELECTRICAL ENGINEERING,GEN,Gujarat Board,SFI,105941.00,105941.00
1358,"SIGMA INSTITUTE OF ENGG., BAKROL",INFORMATION TECHNOLOGY,GEN,Gujarat Board,SFI,103964.00,110765.00
1359,"SIGMA INSTITUTE OF ENGG., BAKROL",MECHANICAL ENGINEERING,GEN,Gujarat Board,SFI,105896.00,105896.00
1360,"SILVER OAK COLLEGE OF ENGG., & TECH. (WITHIN AMHEDABAD MUNICIPAL CORPORATION LIMIT), AHMEDABAD",AERONAUTICAL ENGINEERING,GEN,Gujarat Board,SFI,107092.00,107092.00
1361,"SILVER OAK COLLEGE OF ENGG., & TECH. (WITHIN AMHEDABAD MUNICIPAL CORPORATION LIMIT), AHMEDABAD",CIVIL ENGINEERING,GEN,Gujarat Board,SFI,103908.00,106061.00
1362,"SILVER OAK COLLEGE OF ENGG., & TECH. (WITHIN AMHEDABAD MUNICIPAL CORPORATION LIMIT), AHMEDABAD",CIVIL ENGINEERING - TFWS,TFW,Gujarat Board,SFI,102109.00,102109.00
1363,"SILVER OAK COLLEGE OF ENGG., & TECH. (WITHIN AMHEDABAD MUNICIPAL CORPORATION LIMIT), AHMEDABAD",COMPUTER ENGINEERING,GEN,Gujarat Board,SFI,100587.00,110709.00
1364,"SILVER OAK COLLEGE OF ENGG., & TECH. (WITHIN AMHEDABAD MUNICIPAL CORPORATION LIMIT), AHMEDABAD",COMPUTER ENGINEERING - TFWS,TFW,Gujarat Board,SFI,100868.00,101023.00
1365,"SILVER OAK COLLEGE OF ENGG., & TECH. (WITHIN AMHEDABAD MUNICIPAL CORPORATION LIMIT), AHMEDABAD",COMPUTER ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),GEN,Gujarat Board,SFI,106178.00,111113.00
1366,"SILVER OAK COLLEGE OF ENGG., & TECH. (WITHIN AMHEDABAD MUNICIPAL CORPORATION LIMIT), AHMEDABAD",COMPUTER ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING) -TFWS,TFW,Gujarat Board,SFI,100681.00,100681.00
1367,"SILVER OAK COLLEGE OF ENGG., & TECH. (WITHIN AMHEDABAD MUNICIPAL CORPORATION LIMIT), AHMEDABAD",COMPUTER SCIENCE & ENGINEERING,GEN,Gujarat Board,SFI,105172.00,110417.00
1368,"SILVER OAK COLLEGE OF ENGG., & TECH. (WITHIN AMHEDABAD MUNICIPAL CORPORATION LIMIT), AHMEDABAD",COMPUTER SCIENCE & ENGINEERING -(Separate Division)-TFW,TFW,Gujarat Board,SFI,101128.00,101791.00
1369,"SILVER OAK COLLEGE OF ENGG., & TECH. (WITHIN AMHEDABAD MUNICIPAL CORPORATION LIMIT), AHMEDABAD",COMPUTER SCIENCE & ENGINEERING (CYBER SECURITY),GEN,Gujarat Board,SFI,101889.00,108859.00
1370,"SILVER OAK COLLEGE OF ENGG., & TECH. (WITHIN AMHEDABAD MUNICIPAL CORPORATION LIMIT), AHMEDABAD",INFORMATION TECHNOLOGY,GEN,Gujarat Board,SFI,101790.00,110720.00
1371,"SILVER OAK COLLEGE OF ENGG., & TECH. (WITHIN AMHEDABAD MUNICIPAL CORPORATION LIMIT), AHMEDABAD",INFORMATION TECHNOLOGY - TFWS,TFW,Gujarat Board,SFI,100625.00,100793.00
1372,"SILVER OAK COLLEGE OF ENGG., & TECH. (WITHIN AMHEDABAD MUNICIPAL CORPORATION LIMIT), AHMEDABAD",MECHANICAL ENGINEERING,GEN,Gujarat Board,SFI,105432.00,110192.00
1373,"SILVER OAK COLLEGE OF ENGG., & TECH. (WITHIN AMHEDABAD MUNICIPAL CORPORATION LIMIT), AHMEDABAD",MECHANICAL ENGINEERING - TFWS,TFW,Gujarat Board,SFI,103041.00,103041.00
1374,"SMT. S.R. PATEL ENGG. COLLEGE, DABHI, UNJHA",CIVIL ENGINEERING - TFWS,TFW,Gujarat Board,SFI,104574.00,104574.00
1375,"SMT. S.R. PATEL ENGG. COLLEGE, DABHI, UNJHA",COMPUTER ENGINEERING,GEN,Gujarat Board,SFI,106301.00,110632.00
1376,"SWAMINARAYAN COLLEGE OF ENGG. & TECH., KALOL",AUTOMOBILE ENGINEERING,GEN,Gujarat Board,SFI,108741.00,109183.00
1377,"SWAMINARAYAN COLLEGE OF ENGG. & TECH., KALOL",CIVIL ENGINEERING,GEN,Gujarat Board,SFI,107411.00,107411.00
1378,"SWAMINARAYAN COLLEGE OF ENGG. & TECH., KALOL",COMPUTER ENGINEERING,GEN,Gujarat Board,SFI,101004.00,110408.00
1379,"SWAMINARAYAN COLLEGE OF ENGG. & TECH., KALOL",COMPUTER ENGINEERING - TFWS,TFW,Gujarat Board,SFI,100874.00,100874.00
1380,"SWAMINARAYAN COLLEGE OF ENGG. & TECH., KALOL",ELECTRICAL ENGINEERING,GEN,Gujarat Board,SFI,106654.00,109189.00
1381,"SWAMINARAYAN COLLEGE OF ENGG. & TECH., KALOL",INFORMATION TECHNOLOGY,GEN,Gujarat Board,SFI,103477.00,110191.00
1382,"SWAMINARAYAN COLLEGE OF ENGG. & TECH., KALOL",INFORMATION TECHNOLOGY - TFWS,TFW,Gujarat Board,SFI,100872.00,100872.00
1383,"SWAMINARAYAN COLLEGE OF ENGG. & TECH., KALOL",MECHANICAL ENGINEERING,GEN,Gujarat Board,SFI,108262.00,108262.00
1384,SWARRNIM INSTITUTE OF TECHNOLOGY,ARTIFICIAL INTELLIGENCE,GEN,Gujarat Board,SFI,102710.00,107301.00
1385,SWARRNIM INSTITUTE OF TECHNOLOGY,AUTOMOBILE ENGINEERING - TFWS,TFW,Gujarat Board,SFI,107593.00,107593.00
1386,SWARRNIM INSTITUTE OF TECHNOLOGY,CHEMICAL ENGINEERING,GEN,Gujarat Board,SFI,111141.00,111409.00
1387,SWARRNIM INSTITUTE OF TECHNOLOGY,COMPUTER ENGINEERING,GEN,Gujarat Board,SFI,102794.00,110900.00
1388,SWARRNIM INSTITUTE OF TECHNOLOGY,ELECTRICAL ENGINEERING,GEN,Gujarat Board,SFI,104494.00,104494.00
1389,SWARRNIM INSTITUTE OF TECHNOLOGY,INFORMATION TECHNOLOGY,GEN,Gujarat Board,SFI,105485.00,105485.00
1390,"UNITEDWORLD INSTITUTE OF TECHNOLOGY, UVARSAD, GANDHINAGAR",COMPUTER SCIENCE & ENGINEERING,GEN,Gujarat Board,SFI,100367.00,101029.00
1391,"UNITEDWORLD INSTITUTE OF TECHNOLOGY, UVARSAD, GANDHINAGAR",COMPUTER SCIENCE & ENGINEERING,EWS,Gujarat Board,SFI,101695.00,101695.00
1392,"UNITEDWORLD INSTITUTE OF TECHNOLOGY, UVARSAD, GANDHINAGAR",COMPUTER SCIENCE & ENGINEERING,SEBC,Gujarat Board,SFI,103235.00,103633.00
1393,"UNITEDWORLD INSTITUTE OF TECHNOLOGY, UVARSAD, GANDHINAGAR",COMPUTER SCIENCE & ENGINEERING - TFWS,TFW,Gujarat Board,SFI,100356.00,100356.00
1394,"UNITEDWORLD INSTITUTE OF TECHNOLOGY, UVARSAD, GANDHINAGAR",COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),GEN,Gujarat Board,SFI,101017.00,103210.00
1395,"UNITEDWORLD INSTITUTE OF TECHNOLOGY, UVARSAD, GANDHINAGAR",COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,Gujarat Board,SFI,104608.00,104608.00
1396,"UNITEDWORLD INSTITUTE OF TECHNOLOGY, UVARSAD, GANDHINAGAR",COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),EWS,Gujarat Board,SFI,107214.00,107214.00
1397,"V.V.P. ENGINEERING COLLEGE, RAJKOT",CHEMICAL ENGINEERING,GEN,Gujarat Board,SFI,102278.00,102278.00
1398,"V.V.P. ENGINEERING COLLEGE, RAJKOT",CIVIL ENGINEERING,GEN,Gujarat Board,SFI,106992.00,106992.00
1399,"V.V.P. ENGINEERING COLLEGE, RAJKOT",CIVIL ENGINEERING - TFWS,TFW,Gujarat Board,SFI,101182.00,101182.00
1400,"V.V.P. ENGINEERING COLLEGE, RAJKOT",COMPUTER ENGINEERING,GEN,Gujarat Board,SFI,100796.00,102388.00
1401,"V.V.P. ENGINEERING COLLEGE, RAJKOT",COMPUTER ENGINEERING,EWS,Gujarat Board,SFI,102504.00,102594.00
1402,"V.V.P. ENGINEERING COLLEGE, RAJKOT",COMPUTER ENGINEERING,SEBC,Gujarat Board,SFI,102627.00,106774.00
1403,"V.V.P. ENGINEERING COLLEGE, RAJKOT",COMPUTER ENGINEERING,SC,Gujarat Board,SFI,105067.00,105067.00
1404,"V.V.P. ENGINEERING COLLEGE, RAJKOT",COMPUTER ENGINEERING,EX,Gujarat Board,SFI,106030.00,106030.00
1405,"V.V.P. ENGINEERING COLLEGE, RAJKOT",COMPUTER ENGINEERING - TFWS,TFW,Gujarat Board,SFI,100061.00,100061.00
1406,"V.V.P. ENGINEERING COLLEGE, RAJKOT",ELECTRICAL ENGINEERING,GEN,Gujarat Board,SFI,101595.00,111301.00
1407,"V.V.P. ENGINEERING COLLEGE, RAJKOT",ELECTRICAL ENGINEERING - TFWS,TFW,Gujarat Board,SFI,100570.00,100570.00
1408,"V.V.P. ENGINEERING COLLEGE, RAJKOT",ELECTRONICS & COMMUNICATION ENGINEERING,GEN,Gujarat Board,SFI,111424.00,111424.00
1409,"V.V.P. ENGINEERING COLLEGE, RAJKOT",INFORMATION TECHNOLOGY,GEN,Gujarat Board,SFI,101034.00,104821.00
1410,"V.V.P. ENGINEERING COLLEGE, RAJKOT",INFORMATION TECHNOLOGY,EWS,Gujarat Board,SFI,105070.00,105145.00
1411,"V.V.P. ENGINEERING COLLEGE, RAJKOT",INFORMATION TECHNOLOGY,SC,Gujarat Board,SFI,105669.00,105669.00
1412,"V.V.P. ENGINEERING COLLEGE, RAJKOT",INFORMATION TECHNOLOGY,SEBC,Gujarat Board,SFI,107476.00,108114.00
1413,"V.V.P. ENGINEERING COLLEGE, RAJKOT",INFORMATION TECHNOLOGY - TFWS,TFW,Gujarat Board,SFI,100307.00,100307.00
1414,"V.V.P. ENGINEERING COLLEGE, RAJKOT",MECHANICAL ENGINEERING,GEN,Gujarat Board,SFI,101904.00,111216.00
1415,"VADODARA INSTITUTE OF ENGINEERING, KOTAMBI, WAGHODIYA, VADODARA",CIVIL ENGINEERING,GEN,Gujarat Board,SFI,108457.00,110074.00
1416,"VADODARA INSTITUTE OF ENGINEERING, KOTAMBI, WAGHODIYA, VADODARA",COMPUTER ENGINEERING,GEN,Gujarat Board,SFI,103264.00,111244.00
1417,"VADODARA INSTITUTE OF ENGINEERING, KOTAMBI, WAGHODIYA, VADODARA",ELECTRICAL ENGINEERING,GEN,Gujarat Board,SFI,105388.00,110815.00
1418,"VADODARA INSTITUTE OF ENGINEERING, KOTAMBI, WAGHODIYA, VADODARA",ELECTRICAL ENGINEERING - TFWS,TFW,Gujarat Board,SFI,104659.00,104659.00
1419,"VADODARA INSTITUTE OF ENGINEERING, KOTAMBI, WAGHODIYA, VADODARA",INFORMATION TECHNOLOGY,GEN,Gujarat Board,SFI,110748.00,110748.00
1420,"VADODARA INSTITUTE OF ENGINEERING, KOTAMBI, WAGHODIYA, VADODARA",MECHANICAL ENGINEERING,GEN,Gujarat Board,SFI,107810.00,107810.00
1421,"VEERAYATAN INSTITUTE OF ENGINEERING, MANDVI",COMPUTER ENGINEERING,GEN,Gujarat Board,SFI,103807.00,105935.00
1422,"VEERAYATAN INSTITUTE OF ENGINEERING, MANDVI",ELECTRICAL ENGINEERING,GEN,Gujarat Board,SFI,107464.00,107464.00
1423,"VEERAYATAN INSTITUTE OF ENGINEERING, MANDVI",MECHANICAL ENGINEERING,GEN,Gujarat Board,SFI,103093.00,111180.00
1424,"VIDHYADEEP INSTITUTE OF ENGINEERING & TECHNOLOGY, ANITA(KIM), SURAT",CIVIL ENGINEERING,GEN,Gujarat Board,SFI,103644.00,110014.00
1425,"VIDHYADEEP INSTITUTE OF ENGINEERING & TECHNOLOGY, ANITA(KIM), SURAT",COMPUTER ENGINEERING,GEN,Gujarat Board,SFI,101789.00,110577.00
1426,"VIDHYADEEP INSTITUTE OF ENGINEERING & TECHNOLOGY, ANITA(KIM), SURAT",COMPUTER ENGINEERING - TFWS,TFW,Gujarat Board,SFI,102254.00,102254.00
1427,"VIDHYADEEP INSTITUTE OF ENGINEERING & TECHNOLOGY, ANITA(KIM), SURAT",COMPUTER ENGINEERING (CLOUD TECH. & INFO.SEC.) - TFWS,TFW,Gujarat Board,SFI,102334.00,102334.00
1428,"VIDHYADEEP INSTITUTE OF ENGINEERING & TECHNOLOGY, ANITA(KIM), SURAT",COMPUTER SCIENCE & ENGINEERING (Big Data Analytics),GEN,Gujarat Board,SFI,111162.00,111162.00
1429,"VIDHYADEEP INSTITUTE OF ENGINEERING & TECHNOLOGY, ANITA(KIM), SURAT",COMPUTER SCIENCE & ENGINEERING (CYBER SECURITY),GEN,Gujarat Board,SFI,107702.00,107702.00
1430,"VIDHYADEEP INSTITUTE OF ENGINEERING & TECHNOLOGY, ANITA(KIM), SURAT",ELECTRICAL ENGINEERING,GEN,Gujarat Board,SFI,109732.00,109732.00
1431,"VIDHYADEEP INSTITUTE OF ENGINEERING & TECHNOLOGY, ANITA(KIM), SURAT",INFORMATION TECHNOLOGY,GEN,Gujarat Board,SFI,103532.00,107691.00
1432,"VIDHYADEEP INSTITUTE OF ENGINEERING & TECHNOLOGY, ANITA(KIM), SURAT",INFORMATION TECHNOLOGY - TFWS,TFW,Gujarat Board,SFI,102327.00,102327.00
1433,"VIDHYADEEP INSTITUTE OF ENGINEERING & TECHNOLOGY, ANITA(KIM), SURAT",MECHANICAL ENGINEERING,GEN,Gujarat Board,SFI,110672.00,110672.00
1434,"VIDHYADEEP INSTITUTE OF ENGINEERING & TECHNOLOGY, ANITA(KIM), SURAT",MECHANICAL ENGINEERING - TFWS,TFW,Gujarat Board,SFI,110941.00,110941.00
1435,"VIDUSH SOMANY INSTITUTE OF TECH. & RES., KADI",COMPUTER ENGINEERING,GEN,Gujarat Board,SFI,102426.00,111165.00
1436,"VIDUSH SOMANY INSTITUTE OF TECH. & RES., KADI",INFORMATION TECHNOLOGY,GEN,Gujarat Board,SFI,104755.00,109850.00
1437,"VIDUSH SOMANY INSTITUTE OF TECH. & RES., KADI",INFORMATION TECHNOLOGY - TFWS,TFW,Gujarat Board,SFI,102795.00,102795.00
1438,"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE, CHANDKHEDA,GANDHINAGAR",CHEMICAL ENGINEERING,GEN,Gujarat Board,GOV/GIA,100948.00,101245.00
1439,"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE, CHANDKHEDA,GANDHINAGAR",CHEMICAL ENGINEERING,EWS,Gujarat Board,GOV/GIA,101354.00,101354.00
1440,"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE, CHANDKHEDA,GANDHINAGAR",CHEMICAL ENGINEERING,SEBC,Gujarat Board,GOV/GIA,101542.00,102239.00
1441,"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE, CHANDKHEDA,GANDHINAGAR",CHEMICAL ENGINEERING,SC,Gujarat Board,GOV/GIA,103706.00,103706.00
1442,"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE, CHANDKHEDA,GANDHINAGAR",CHEMICAL ENGINEERING,EX,Gujarat Board,GOV/GIA,105284.00,105284.00
1443,"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE, CHANDKHEDA,GANDHINAGAR",CHEMICAL ENGINEERING,ST,Gujarat Board,GOV/GIA,110799.00,110799.00
1444,"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE, CHANDKHEDA,GANDHINAGAR",CHEMICAL ENGINEERING,GEN,ALL INDIA,GOV/GIA,200001.00,200001.00
1445,"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE, CHANDKHEDA,GANDHINAGAR",CIVIL ENGINEERING,GEN,Gujarat Board,GOV/GIA,100512.00,100992.00
1446,"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE, CHANDKHEDA,GANDHINAGAR",CIVIL ENGINEERING,SEBC,Gujarat Board,GOV/GIA,100997.00,101167.00
1447,"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE, CHANDKHEDA,GANDHINAGAR",CIVIL ENGINEERING,EWS,Gujarat Board,GOV/GIA,101019.00,101107.00
1448,"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE, CHANDKHEDA,GANDHINAGAR",CIVIL ENGINEERING,SC,Gujarat Board,GOV/GIA,102309.00,102309.00
1449,"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE, CHANDKHEDA,GANDHINAGAR",CIVIL ENGINEERING,ST,Gujarat Board,GOV/GIA,107311.00,107408.00
1450,"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE, CHANDKHEDA,GANDHINAGAR",CIVIL ENGINEERING - TFWS,TFW,Gujarat Board,GOV/GIA,100841.00,100841.00
1451,"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE, CHANDKHEDA,GANDHINAGAR",COMPUTER ENGINEERING,GEN,Gujarat Board,GOV/GIA,100056.00,100115.00
1452,"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE, CHANDKHEDA,GANDHINAGAR",COMPUTER ENGINEERING,EWS,Gujarat Board,GOV/GIA,100116.00,100116.00
1453,"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE, CHANDKHEDA,GANDHINAGAR",COMPUTER ENGINEERING,SEBC,Gujarat Board,GOV/GIA,100189.00,100237.00
1454,"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE, CHANDKHEDA,GANDHINAGAR",COMPUTER ENGINEERING,SC,Gujarat Board,GOV/GIA,100483.00,100562.00
1455,"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE, CHANDKHEDA,GANDHINAGAR",COMPUTER ENGINEERING,ST,Gujarat Board,GOV/GIA,102625.00,104556.00
1456,"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE, CHANDKHEDA,GANDHINAGAR",COMPUTER ENGINEERING,EWS PH,Gujarat Board,GOV/GIA,108191.00,108191.00
1457,"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE, CHANDKHEDA,GANDHINAGAR",COMPUTER ENGINEERING,GEN,ALL INDIA,GOV/GIA,200032.00,200032.00
1458,"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE, CHANDKHEDA,GANDHINAGAR",COMPUTER ENGINEERING - TFWS,TFW,Gujarat Board,GOV/GIA,100057.00,100057.00
1459,"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE, CHANDKHEDA,GANDHINAGAR",COMPUTER SCIENCE & ENGINEERING (DATA SCIENCE),GEN,Gujarat Board,GOV/GIA,100086.00,100173.00
1460,"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE, CHANDKHEDA,GANDHINAGAR",COMPUTER SCIENCE & ENGINEERING (DATA SCIENCE),EWS,Gujarat Board,GOV/GIA,100179.00,100187.00
1461,"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE, CHANDKHEDA,GANDHINAGAR",COMPUTER SCIENCE & ENGINEERING (DATA SCIENCE),SEBC,Gujarat Board,GOV/GIA,100310.00,100454.00
1462,"VISHWAKARMA GOVERNMENT ENGINEERING COLLEGE, CHANDKHEDA,GANDHINAGAR",COMPUTER SCIENCE & ENGINEERING (DATA SCIENCE),SC,Gujarat Board,GOV/GIA,100486.00,100486.00
